adapted_case,adapted_client,corruption,chunk_id,chunk_start,chunk_end,chunk_size,composition_name,performing_clients,performing_size,raw_wdm,raw_ucs,raw_bnuas,raw_bndas,raw_pdam,wasserstein_distance,aligned_wdm,aligned_ucs,aligned_bnuas,aligned_bndas,aligned_pdam,scaled_wdm,scaled_ucs,scaled_bnuas,scaled_bndas,scaled_pdam,ttaas,composition_accuracy_on_chunk,aggregated_accuracy_on_chunk,ground_truth_composable,predicted_at_0_35,correct_at_0_35,predicted_at_0_4,correct_at_0_4,predicted_at_0_5,correct_at_0_5,predicted_at_0_6,correct_at_0_6
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1_C2,"client_0,client_1",2,0.01606351137161255,-1.3389887511730194,3.9994897842407227,0.4347568452358246,0.0,0.2963714003562927,0.9839364886283875,-1.3389887511730194,3.9994897842407227,0.4347568452358246,0.0,0.7278855895090754,0.2801102550733629,0.8598687548071415,0.8047258881393027,0.0,0.5345180975057765,0.843999981880188,0.8399999737739563,False,True,False,True,False,True,False,False,True
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1_C2_C3,"client_0,client_1,client_2",3,0.02256709337234497,-0.9439088404178619,3.998890519142151,0.4306633472442627,0.0,0.3931146264076233,0.977432906627655,-0.9439088404178619,3.998890519142151,0.4306633472442627,0.0,0.617785773964005,0.3540891066759027,0.6953376863534456,0.7968880860902711,0.0,0.49282013061672486,0.8500000238418579,0.8619999885559082,True,True,True,True,True,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1_C2_C3_C4,"client_0,client_1,client_2,client_3",4,0.022781789302825928,1.4783800542354584,3.99885892868042,0.42465493083000183,0.0,0.41428637504577637,0.9772182106971741,1.4783800542354584,3.99885892868042,0.42465493083000183,0.0,0.6141511642456117,0.8076635502195343,0.6866643756034497,0.785383798417429,0.0,0.5787725776972049,0.8560000061988831,0.8659999966621399,True,True,True,True,True,True,True,False,False
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1_C2_C3_C4_C5,"client_0,client_1,client_2,client_3,client_4",5,0.022810935974121094,1.1237210035324097,3.998793303966522,0.4126896858215332,0.0,0.4160458445549011,0.9771890640258789,1.1237210035324097,3.998793303966522,0.4126896858215332,0.0,0.6136577372183228,0.7412535188127021,0.668646799875628,0.7624739980369581,0.0,0.5572064107887222,0.8560000061988831,0.8640000224113464,True,True,True,True,True,True,True,False,False
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1_C2_C3_C5,"client_0,client_1,client_2,client_4",4,0.0226096510887146,-0.9301745295524597,3.9987823367118835,0.4141714572906494,0.0,0.3976786136627197,0.9773903489112854,-0.9301745295524597,3.9987823367118835,0.4141714572906494,0.0,0.6170653099609699,0.356660861193698,0.6656356882190256,0.7653111391521549,0.0,0.48093459970516966,0.8519999980926514,0.8619999885559082,True,True,True,True,True,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1_C2_C4,"client_0,client_1,client_3",3,0.019532203674316406,-0.7659465372562408,3.9992420077323914,0.4246007204055786,0.0,0.3678191304206848,0.9804677963256836,-0.7659465372562408,3.9992420077323914,0.4246007204055786,0.0,0.6691637370488018,0.3874126102457888,0.7918405420000982,0.7852800019635162,0.0,0.526739378251641,0.8560000061988831,0.8740000128746033,True,True,True,True,True,True,True,False,False
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1_C2_C4_C5,"client_0,client_1,client_3,client_4",4,0.020971179008483887,-0.8921660222113132,3.999060332775116,0.40620341897010803,0.0,0.3775690793991089,0.9790288209915161,-0.8921660222113132,3.999060332775116,0.40620341897010803,0.0,0.6448031740778263,0.3637779674997367,0.7419608228189897,0.7500547722981252,0.0,0.5001193473389355,0.8640000224113464,0.8700000047683716,True,True,True,True,True,True,True,False,False
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1_C2_C5,"client_0,client_1,client_4",3,0.019710659980773926,-1.2431590780615807,3.999121367931366,0.40476495027542114,0.0,0.3265778422355652,0.9802893400192261,-1.2431590780615807,3.999121367931366,0.40476495027542114,0.0,0.6661426316915364,0.2980543949125169,0.7587183137774723,0.7473005428088412,0.0,0.49404317663807334,0.8519999980926514,0.8539999723434448,True,True,True,True,True,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1_C3,"client_0,client_2",2,0.039757609367370605,-0.9813112616539001,3.9980692863464355,0.4116295576095581,0.0,0.43420422077178955,0.9602423906326294,-0.9813112616539001,3.9980692863464355,0.4116295576095581,0.0,0.32676574223937166,0.34708549020523044,0.4698643363280803,0.7604441753549432,0.0,0.3808319488255251,0.8399999737739563,0.8579999804496765,True,True,True,False,False,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1_C3_C4,"client_0,client_2,client_3",3,0.03466594219207764,1.5817989706993103,3.998283267021179,0.40994080901145935,0.0,0.45444977283477783,0.9653340578079224,1.5817989706993103,3.998283267021179,0.40994080901145935,0.0,0.4129631049778614,0.827028778533348,0.5286137431063545,0.75721073606909,0.0,0.5051632725373307,0.8560000061988831,0.8679999709129333,True,True,True,True,True,True,True,False,False
