tta_method,case,performing_clients,performing_length,tta_client,tta_corruption,clean_samples,corruption_samples,tta_local_before,tta_local_after,initial_mixed_accuracy,initial_shift_accuracy,fedavg_mixed_accuracy,fedavg_shift_accuracy,protected_v2_mixed_accuracy,protected_v2_shift_accuracy,protected_v2_gain_vs_initial_mixed,protected_v2_gain_vs_fedavg_mixed,protected_v2_gain_vs_initial_shift,protected_v2_gain_vs_fedavg_shift,model_pref_tta_weight,bn_pref_tta_weight,sum_pref_tta_weight,artifact_dir
tta_memo,perf_2_3_plus_1_on_brightness,"client_2,client_3",2,client_1,brightness,50,50,0.3328,0.9798,0.62,0.24,0.78,0.6,0.59,0.18,-0.030000000000000027,-0.19000000000000006,-0.06,-0.42,0.0001387612376822048,0.0006563806347723623,0.0007951418724545671,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_brightness_tta_memo
tta_memo,perf_2_4_plus_1_on_brightness,"client_2,client_4",2,client_1,brightness,50,50,0.3328,0.9798,0.66,0.34,0.84,0.74,0.66,0.32,0.0,-0.17999999999999994,-0.020000000000000018,-0.42,0.00015817930862256676,0.0005678599087950168,0.0007260392174175835,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_brightness_tta_memo
tta_memo,perf_3_4_plus_1_on_brightness,"client_3,client_4",2,client_1,brightness,50,50,0.3328,0.9798,0.66,0.32,0.81,0.66,0.63,0.26,-0.030000000000000027,-0.18000000000000005,-0.06,-0.4,0.00017911316505894086,0.0005166789249565529,0.0006957920900154937,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_brightness_tta_memo
tta_memo,perf_0_2_3_plus_1_on_brightness,"client_0,client_2,client_3",3,client_1,brightness,50,50,0.3328,0.9798,0.62,0.24,0.79,0.6,0.6,0.2,-0.020000000000000018,-0.19000000000000006,-0.03999999999999998,-0.39999999999999997,0.0002695511160343356,0.0006185182439394574,0.000888069359973793,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_brightness_tta_memo
tta_memo,perf_0_2_4_plus_1_on_brightness,"client_0,client_2,client_4",3,client_1,brightness,50,50,0.3328,0.9798,0.66,0.32,0.85,0.76,0.64,0.28,-0.020000000000000018,-0.20999999999999996,-0.03999999999999998,-0.48,0.0002887881017306606,0.0005519999153653077,0.0008407880170959684,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_brightness_tta_memo
tta_memo,perf_0_3_4_plus_1_on_brightness,"client_0,client_3,client_4",3,client_1,brightness,50,50,0.3328,0.9798,0.66,0.32,0.8,0.64,0.62,0.24,-0.040000000000000036,-0.18000000000000005,-0.08000000000000002,-0.4,0.00030907856459144934,0.0005186247118681529,0.0008277032764596023,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_brightness_tta_memo
tta_memo,perf_2_3_4_plus_1_on_brightness,"client_2,client_3,client_4",3,client_1,brightness,50,50,0.3328,0.9798,0.64,0.28,0.79,0.64,0.63,0.26,-0.010000000000000009,-0.16000000000000003,-0.020000000000000018,-0.38,0.000280826105631873,0.0006143940819101107,0.0008952201875419837,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_brightness_tta_memo
tta_memo,perf_0_2_3_4_plus_1_on_brightness,"client_0,client_2,client_3,client_4",4,client_1,brightness,50,50,0.3328,0.9798,0.64,0.28,0.79,0.64,0.62,0.24,-0.020000000000000018,-0.17000000000000004,-0.040000000000000036,-0.4,0.00038530287697299045,0.0005915457006412738,0.0009768485776142644,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_brightness_tta_memo
tta_memo,perf_0_plus_1_on_glass_blur,client_0,1,client_1,glass_blur,50,50,0.6978,0.8281,0.91,0.84,0.92,0.86,0.92,0.84,0.010000000000000009,0.0,0.0,-0.020000000000000018,4.55233323893341e-05,0.008557197598116024,0.008602720930505358,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_2_plus_1_on_glass_blur,client_2,1,client_1,glass_blur,50,50,0.6978,0.8281,0.93,0.86,0.92,0.86,0.9,0.8,-0.030000000000000027,-0.020000000000000018,-0.05999999999999994,-0.05999999999999994,2.384194975118879e-05,0.008396120583732554,0.008419962533483743,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_3_plus_1_on_glass_blur,client_3,1,client_1,glass_blur,50,50,0.6978,0.8281,0.94,0.88,0.94,0.88,0.91,0.82,-0.029999999999999916,-0.029999999999999916,-0.06000000000000005,-0.06000000000000005,3.592513612818314e-05,0.005232722321418788,0.005268647457546971,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_4_plus_1_on_glass_blur,client_4,1,client_1,glass_blur,50,50,0.6978,0.8281,0.9,0.82,0.92,0.86,0.92,0.84,0.020000000000000018,0.0,0.020000000000000018,-0.020000000000000018,4.5601323547554945e-05,0.0043493804305078905,0.004394981754055446,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_0_2_plus_1_on_glass_blur,"client_0,client_2",2,client_1,glass_blur,50,50,0.6978,0.8281,0.91,0.82,0.93,0.88,0.92,0.84,0.010000000000000009,-0.010000000000000009,0.020000000000000018,-0.040000000000000036,0.00014998964315405752,0.01159757478745099,0.011747564430605047,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_0_3_plus_1_on_glass_blur,"client_0,client_3",2,client_1,glass_blur,50,50,0.6978,0.8281,0.94,0.88,0.93,0.88,0.93,0.86,-0.009999999999999898,0.0,-0.020000000000000018,-0.020000000000000018,0.00017264808848187335,0.0085501092045472,0.008722757293029074,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_0_4_plus_1_on_glass_blur,"client_0,client_4",2,client_1,glass_blur,50,50,0.6978,0.8281,0.91,0.84,0.93,0.88,0.93,0.86,0.020000000000000018,0.0,0.020000000000000018,-0.020000000000000018,0.00018757837252911157,0.007589004565683128,0.0077765829382122394,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_2_3_plus_1_on_glass_blur,"client_2,client_3",2,client_1,glass_blur,50,50,0.6978,0.8281,0.93,0.86,0.94,0.88,0.92,0.84,-0.010000000000000009,-0.019999999999999907,-0.020000000000000018,-0.040000000000000036,0.00013858590663755397,0.008521139388721106,0.00865972529535866,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_2_4_plus_1_on_glass_blur,"client_2,client_4",2,client_1,glass_blur,50,50,0.6978,0.8281,0.91,0.84,0.92,0.86,0.92,0.84,0.010000000000000009,0.0,0.0,-0.020000000000000018,0.0001578807976918465,0.00840566900905826,0.008563549806750106,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_3_4_plus_1_on_glass_blur,"client_3,client_4",2,client_1,glass_blur,50,50,0.6978,0.8281,0.94,0.88,0.93,0.88,0.93,0.86,-0.009999999999999898,0.0,-0.020000000000000018,-0.020000000000000018,0.00017873476153537274,0.0060239158493245164,0.006202650610859889,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_0_2_3_plus_1_on_glass_blur,"client_0,client_2,client_3",3,client_1,glass_blur,50,50,0.6978,0.8281,0.94,0.88,0.94,0.88,0.94,0.88,0.0,0.0,0.0,0.0,0.00026920412346044943,0.010368039403207836,0.010637243526668285,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_0_2_4_plus_1_on_glass_blur,"client_0,client_2,client_4",3,client_1,glass_blur,50,50,0.6978,0.8281,0.92,0.84,0.93,0.88,0.92,0.84,0.0,-0.010000000000000009,0.0,-0.040000000000000036,0.00028828992803599625,0.009980780839907924,0.01026907076794392,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_0_3_4_plus_1_on_glass_blur,"client_0,client_3,client_4",3,client_1,glass_blur,50,50,0.6978,0.8281,0.94,0.88,0.93,0.88,0.93,0.86,-0.009999999999999898,0.0,-0.020000000000000018,-0.020000000000000018,0.0003084959748267244,0.0079183382488355,0.008226834223662225,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_2_3_4_plus_1_on_glass_blur,"client_2,client_3,client_4",3,client_1,glass_blur,50,50,0.6978,0.8281,0.93,0.86,0.93,0.88,0.93,0.86,0.0,0.0,0.0,-0.020000000000000018,0.0002803010180493976,0.008292386480163788,0.008572687498213185,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_0_2_3_4_plus_1_on_glass_blur,"client_0,client_2,client_3,client_4",4,client_1,glass_blur,50,50,0.6978,0.8281,0.93,0.86,0.93,0.88,0.93,0.86,0.0,0.0,0.0,-0.020000000000000018,0.0003846243200382175,0.009505940042489332,0.00989056436252755,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_glass_blur_tta_memo
tta_memo,perf_0_plus_1_on_stripe,client_0,1,client_1,stripe,50,50,0.8793,0.862,0.92,0.86,0.97,0.94,0.91,0.82,-0.010000000000000009,-0.05999999999999994,-0.040000000000000036,-0.12,4.5440834172861576e-05,2.46570248370254e-05,7.009785900988697e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_2_plus_1_on_stripe,client_2,1,client_1,stripe,50,50,0.8793,0.862,0.94,0.88,0.98,0.96,0.93,0.86,-0.009999999999999898,-0.04999999999999993,-0.020000000000000018,-0.09999999999999998,2.3849021644712242e-05,4.772531930587136e-05,7.15743409505836e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_3_plus_1_on_stripe,client_3,1,client_1,stripe,50,50,0.8793,0.862,0.96,0.92,0.98,0.96,0.95,0.9,-0.010000000000000009,-0.030000000000000027,-0.020000000000000018,-0.05999999999999994,3.591126551146058e-05,4.831075575003771e-05,8.42220212614983e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_4_plus_1_on_stripe,client_4,1,client_1,stripe,50,50,0.8793,0.862,0.91,0.84,0.97,0.94,0.92,0.84,0.010000000000000009,-0.04999999999999993,0.0,-0.09999999999999998,4.55291926395653e-05,2.1944092191964178e-05,6.747328483152948e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_0_2_plus_1_on_stripe,"client_0,client_2",2,client_1,stripe,50,50,0.8793,0.862,0.95,0.9,0.97,0.94,0.95,0.9,0.0,-0.020000000000000018,0.0,-0.039999999999999925,0.000149861130078343,3.935774725866595e-05,0.00018921887733700895,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_0_3_plus_1_on_stripe,"client_0,client_3",2,client_1,stripe,50,50,0.8793,0.862,0.94,0.88,0.97,0.94,0.94,0.88,0.0,-0.030000000000000027,0.0,-0.05999999999999994,0.000172428794052833,3.872963014691493e-05,0.00021115842419974795,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_0_4_plus_1_on_stripe,"client_0,client_4",2,client_1,stripe,50,50,0.8793,0.862,0.92,0.86,0.97,0.94,0.93,0.86,0.010000000000000009,-0.039999999999999925,0.0,-0.07999999999999996,0.00018720618675477867,2.592215346809892e-05,0.00021312834022287758,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_2_3_plus_1_on_stripe,"client_2,client_3",2,client_1,stripe,50,50,0.8793,0.862,0.94,0.88,0.98,0.96,0.93,0.86,-0.009999999999999898,-0.04999999999999993,-0.020000000000000018,-0.09999999999999998,0.00013857917096808377,5.456647888859076e-05,0.00019314564985667453,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_2_4_plus_1_on_stripe,"client_2,client_4",2,client_1,stripe,50,50,0.8793,0.862,0.93,0.88,0.97,0.94,0.94,0.88,0.009999999999999898,-0.030000000000000027,0.0,-0.05999999999999994,0.00015776567018292538,3.789142038445205e-05,0.00019565709056737742,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_3_4_plus_1_on_stripe,"client_3,client_4",2,client_1,stripe,50,50,0.8793,0.862,0.94,0.88,0.97,0.94,0.93,0.86,-0.009999999999999898,-0.039999999999999925,-0.020000000000000018,-0.07999999999999996,0.0001785281545161931,3.641958534884732e-05,0.0002149477398650404,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_0_2_3_plus_1_on_stripe,"client_0,client_2,client_3",3,client_1,stripe,50,50,0.8793,0.862,0.94,0.88,0.97,0.94,0.94,0.88,0.0,-0.030000000000000027,0.0,-0.05999999999999994,0.000268998615547856,4.5552295338597186e-05,0.0003145509108864532,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_0_2_4_plus_1_on_stripe,"client_0,client_2,client_4",3,client_1,stripe,50,50,0.8793,0.862,0.95,0.9,0.97,0.94,0.95,0.9,0.0,-0.020000000000000018,0.0,-0.039999999999999925,0.0002879256998357325,3.536255553692491e-05,0.0003232882553726574,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_0_3_4_plus_1_on_stripe,"client_0,client_3,client_4",3,client_1,stripe,50,50,0.8793,0.862,0.94,0.88,0.97,0.94,0.94,0.88,0.0,-0.030000000000000027,0.0,-0.05999999999999994,0.00030801253824133955,3.4458919231915434e-05,0.000342471457473255,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_2_3_4_plus_1_on_stripe,"client_2,client_3,client_4",3,client_1,stripe,50,50,0.8793,0.862,0.94,0.88,0.97,0.94,0.93,0.86,-0.009999999999999898,-0.039999999999999925,-0.020000000000000018,-0.07999999999999996,0.0002801110765267984,4.415553501087178e-05,0.0003242666115376702,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_0_2_3_4_plus_1_on_stripe,"client_0,client_2,client_3,client_4",4,client_1,stripe,50,50,0.8793,0.862,0.94,0.88,0.97,0.94,0.94,0.88,0.0,-0.030000000000000027,0.0,-0.05999999999999994,0.00038419830574424083,4.041658019124315e-05,0.00042461488593548396,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_stripe_tta_memo
tta_memo,perf_0_plus_1_on_zigzag,client_0,1,client_1,zigzag,50,50,0.8231,0.8538,0.9,0.82,0.9,0.82,0.89,0.78,-0.010000000000000009,-0.010000000000000009,-0.039999999999999925,-0.039999999999999925,4.5522030111495615e-05,0.017319667958980534,0.01736518998909203,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_2_plus_1_on_zigzag,client_2,1,client_1,zigzag,50,50,0.8231,0.8538,0.9,0.8,0.89,0.8,0.89,0.78,-0.010000000000000009,0.0,-0.020000000000000018,-0.020000000000000018,2.3860669897098136e-05,0.031169127608756807,0.031192988278653903,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_3_plus_1_on_zigzag,client_3,1,client_1,zigzag,50,50,0.8231,0.8538,0.91,0.82,0.9,0.82,0.88,0.76,-0.030000000000000027,-0.020000000000000018,-0.05999999999999994,-0.05999999999999994,3.593394304198428e-05,0.019554386317155312,0.019590320260197296,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_4_plus_1_on_zigzag,client_4,1,client_1,zigzag,50,50,0.8231,0.8538,0.91,0.84,0.91,0.84,0.88,0.76,-0.030000000000000027,-0.030000000000000027,-0.07999999999999996,-0.07999999999999996,4.557597642246761e-05,0.01181921170513405,0.011864787681556518,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_0_2_plus_1_on_zigzag,"client_0,client_2",2,client_1,zigzag,50,50,0.8231,0.8538,0.91,0.82,0.9,0.82,0.89,0.78,-0.020000000000000018,-0.010000000000000009,-0.039999999999999925,-0.039999999999999925,0.00015005744928132635,0.03428160817081526,0.03443166562009659,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_0_3_plus_1_on_zigzag,"client_0,client_3",2,client_1,zigzag,50,50,0.8231,0.8538,0.91,0.82,0.9,0.82,0.9,0.8,-0.010000000000000009,0.0,-0.019999999999999907,-0.019999999999999907,0.00017267081072500746,0.02524201480076169,0.025414685611486697,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_0_4_plus_1_on_zigzag,"client_0,client_4",2,client_1,zigzag,50,50,0.8231,0.8538,0.91,0.84,0.91,0.84,0.92,0.84,0.010000000000000009,0.010000000000000009,0.0,0.0,0.00018751398990853545,0.018787085641414222,0.018974599631322756,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_2_3_plus_1_on_zigzag,"client_2,client_3",2,client_1,zigzag,50,50,0.8231,0.8538,0.9,0.8,0.9,0.82,0.9,0.8,0.0,0.0,0.0,-0.019999999999999907,0.00013867010977221462,0.03479480520675963,0.03493347531653184,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_2_4_plus_1_on_zigzag,"client_2,client_4",2,client_1,zigzag,50,50,0.8231,0.8538,0.9,0.82,0.91,0.84,0.89,0.78,-0.010000000000000009,-0.020000000000000018,-0.039999999999999925,-0.05999999999999994,0.00015790368062671328,0.029058007159476488,0.0292159108401032,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_3_4_plus_1_on_zigzag,"client_3,client_4",2,client_1,zigzag,50,50,0.8231,0.8538,0.9,0.8,0.91,0.84,0.89,0.78,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-0.05999999999999994,0.00017870016944869518,0.020372688155911894,0.02055138832536059,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_0_2_3_plus_1_on_zigzag,"client_0,client_2,client_3",3,client_1,zigzag,50,50,0.8231,0.8538,0.9,0.8,0.9,0.82,0.9,0.8,0.0,0.0,0.0,-0.019999999999999907,0.00026931861445621133,0.0351788987019752,0.03544821731643141,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_0_2_4_plus_1_on_zigzag,"client_0,client_2,client_4",3,client_1,zigzag,50,50,0.8231,0.8538,0.91,0.82,0.9,0.82,0.9,0.8,-0.010000000000000009,0.0,-0.019999999999999907,-0.019999999999999907,0.0002883171244290571,0.030020679782329907,0.030308996906758964,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_0_3_4_plus_1_on_zigzag,"client_0,client_3,client_4",3,client_1,zigzag,50,50,0.8231,0.8538,0.91,0.82,0.91,0.84,0.9,0.8,-0.010000000000000009,-0.010000000000000009,-0.019999999999999907,-0.039999999999999925,0.0003084503972563316,0.02358689737211337,0.0238953477693697,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_2_3_4_plus_1_on_zigzag,"client_2,client_3,client_4",3,client_1,zigzag,50,50,0.8231,0.8538,0.9,0.8,0.9,0.82,0.9,0.8,0.0,0.0,0.0,-0.019999999999999907,0.0002803622181815806,0.03097735262892093,0.03125771484710251,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_0_2_3_4_plus_1_on_zigzag,"client_0,client_2,client_3,client_4",4,client_1,zigzag,50,50,0.8231,0.8538,0.9,0.8,0.91,0.84,0.9,0.8,0.0,-0.010000000000000009,0.0,-0.039999999999999925,0.0003846820757879875,0.03146303938840654,0.031847721464194526,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_1_zigzag_tta_memo
tta_memo,perf_0_plus_2_on_brightness,client_0,1,client_2,brightness,50,50,0.2148,0.977,0.62,0.24,0.75,0.5,0.62,0.24,0.0,-0.13,0.0,-0.26,2.0699598170541873e-05,0.00032814222565503694,0.0003488418238255788,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_1_plus_2_on_brightness,client_1,1,client_2,brightness,50,50,0.2148,0.977,0.64,0.28,0.8,0.62,0.67,0.36,0.030000000000000027,-0.13,0.07999999999999996,-0.26,2.3836380271188135e-05,0.00046775989451082386,0.000491596274782012,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_3_plus_2_on_brightness,client_3,1,client_2,brightness,50,50,0.2148,0.977,0.59,0.18,0.71,0.44,0.56,0.12,-0.029999999999999916,-0.1499999999999999,-0.06,-0.32,1.7222553525477734e-05,0.00048800689424546156,0.0005052294477709393,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_4_plus_2_on_brightness,client_4,1,client_2,brightness,50,50,0.2148,0.977,0.66,0.32,0.83,0.7,0.67,0.34,0.010000000000000009,-0.15999999999999992,0.020000000000000018,-0.35999999999999993,1.7607225463119243e-05,0.00032563258498113364,0.0003432398104442529,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_0_1_plus_2_on_brightness,"client_0,client_1",2,client_2,brightness,50,50,0.2148,0.977,0.64,0.28,0.79,0.58,0.66,0.34,0.020000000000000018,-0.13,0.06,-0.23999999999999994,7.654484701862252e-05,0.0004600782313644955,0.000536623078383118,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_0_3_plus_2_on_brightness,"client_0,client_3",2,client_2,brightness,50,50,0.2148,0.977,0.6,0.2,0.71,0.44,0.6,0.2,0.0,-0.10999999999999999,0.0,-0.24,7.176487351173255e-05,0.0004680692113881897,0.0005398340848999223,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_0_4_plus_2_on_brightness,"client_0,client_4",2,client_2,brightness,50,50,0.2148,0.977,0.64,0.28,0.81,0.62,0.67,0.34,0.030000000000000027,-0.14,0.06,-0.27999999999999997,6.904245530623716e-05,0.0003777896971169378,0.000446832152423175,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_1_3_plus_2_on_brightness,"client_1,client_3",2,client_2,brightness,50,50,0.2148,0.977,0.62,0.24,0.76,0.54,0.63,0.26,0.010000000000000009,-0.13,0.020000000000000018,-0.28,7.343500895112689e-05,0.0005764815318617433,0.0006499165408128702,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_1_4_plus_2_on_brightness,"client_1,client_4",2,client_2,brightness,50,50,0.2148,0.977,0.66,0.34,0.82,0.68,0.68,0.38,0.020000000000000018,-0.1399999999999999,0.03999999999999998,-0.30000000000000004,6.978886492162914e-05,0.00048089484768165815,0.0005506837126032873,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_3_4_plus_2_on_brightness,"client_3,client_4",2,client_2,brightness,50,50,0.2148,0.977,0.63,0.26,0.79,0.6,0.63,0.26,0.0,-0.16000000000000003,0.0,-0.33999999999999997,6.748880666552796e-05,0.0004658971561976273,0.0005333859628631552,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_0_1_3_plus_2_on_brightness,"client_0,client_1,client_3",3,client_2,brightness,50,50,0.2148,0.977,0.62,0.24,0.76,0.54,0.64,0.28,0.020000000000000018,-0.12,0.040000000000000036,-0.26,0.00011818993449182194,0.000527980699413057,0.000646170633904879,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
